county,precinct,office,district,party,candidate,votes,early voting,election day,mail
Tuolumne,999309,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999401,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999402,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999403,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999404,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999405,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999406,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999407,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999408,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999409,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999410,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999411,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999412,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999413,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999414,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999415,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999501,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999502,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,999503,President,,DEMOCRAT,Nakia L. Anthony Qualified Write In,0,0,0,0
Tuolumne,100003,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,100004,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,101006,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,101007,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,101008,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,101009,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,200010,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,200012,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,200015,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,200016,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,200017,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,300018,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,300021,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,300022,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,300024,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,300025,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,400028,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,400029,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,400030,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,400032,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,400034,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,400035,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,500037,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,500038,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,500041,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,500042,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,500043,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999101,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999102,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999103,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999104,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999105,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999106,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999107,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999108,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999109,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999117,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999118,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999201,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999202,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999203,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999204,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999205,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999206,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999207,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999208,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999301,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999302,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999303,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999304,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999305,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999306,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999307,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999308,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999309,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999401,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999402,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999403,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999404,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999405,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999406,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999407,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999408,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999409,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999410,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999411,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999412,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999413,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999414,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999415,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999501,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999502,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,999503,President,,DEMOCRAT,Daphne Denise Bradford Qualified Write In,0,0,0,0
Tuolumne,100003,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,100004,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,101006,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,101007,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,101008,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,101009,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,200010,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,200012,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,200015,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,200016,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,200017,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,300018,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,300021,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,300022,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,300024,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,300025,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,400028,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,400029,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,400030,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,400032,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,400034,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,400035,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,500037,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,500038,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,500041,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,500042,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,500043,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999101,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999102,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999103,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999104,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999105,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999106,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999107,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999108,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999109,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999117,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999118,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999201,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999202,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999203,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999204,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999205,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999206,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999207,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999208,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999301,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999302,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999303,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999304,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999305,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999306,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999307,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999308,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999309,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999401,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999402,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999403,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999404,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999405,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999406,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999407,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999408,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999409,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999410,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999411,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999412,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999413,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999414,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999415,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999501,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999502,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,999503,President,,DEMOCRAT,Willie Felix Carter Qualified Write In,0,0,0,0
Tuolumne,100003,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,100004,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,101006,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,101007,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,101008,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,101009,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,200010,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,200012,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,200015,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,200016,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,200017,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,300018,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,300021,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,300022,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,300024,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,300025,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,400028,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,400029,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,400030,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,400032,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,400034,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,400035,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,500037,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,500038,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,500041,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,500042,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,500043,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999101,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999102,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999103,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999104,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999105,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999106,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999107,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999108,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999109,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999117,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999118,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999201,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999202,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999203,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999204,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999205,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999206,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999207,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999208,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999301,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999302,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999303,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999304,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999305,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999306,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999307,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999308,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999309,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999401,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999402,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999403,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999404,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999405,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999406,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999407,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999408,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999409,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999410,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999411,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999412,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999413,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999414,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999415,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999501,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999502,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,999503,President,,DEMOCRAT,Michael Dename Qualified Write In,0,0,0,0
Tuolumne,100003,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,100004,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,101006,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,101007,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,101008,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,101009,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,200010,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,200012,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,200015,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,200016,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,200017,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,300018,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,300021,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,300022,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,300024,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,300025,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,400028,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,400029,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,400030,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,400032,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,400034,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,400035,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,500037,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,500038,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,500041,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,500042,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,500043,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999101,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999102,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999103,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999104,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999105,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999106,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999107,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999108,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999109,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999117,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999118,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999201,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999202,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999203,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999204,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999205,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999206,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999207,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999208,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999301,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999302,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999303,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999304,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999305,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999306,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999307,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999308,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999309,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
Tuolumne,999401,President,,DEMOCRAT,Robert Jordan Qualified Write In,0,0,0,0
